fecha,codigo_tienda,nombre_tienda,vendedor,codigo_producto,nombre_producto,cantidad,valor_unitario,total,descuento
2025-03-16,1,Tienda A,Vendedor 8,P102,Producto 102,5,24.84,124.2,12.42
2025-03-05,10,Tienda J,Vendedor 7,P416,Producto 416,5,26.1,130.5,19.57
2025-12-19,3,Tienda C,Vendedor 5,P485,Producto 485,3,92.9,278.7,13.94
2025-11-12,3,Tienda C,Vendedor 10,P271,Producto 271,4,163.88,655.52,0.0
2025-06-06,9,Tienda I,Vendedor 6,P222,Producto 222,4,132.81,531.24,53.12
2025-04-13,4,Tienda D,Vendedor 4,P350,Producto 350,1,157.46,157.46,7.87
2025-11-17,8,Tienda H,Vendedor 8,P213,Producto 213,1,26.72,26.72,2.67
2025-03-24,10,Tienda J,Vendedor 8,P412,Producto 412,4,56.48,225.92,0.0
2025-08-17,2,Tienda B,Vendedor 8,P081,Producto 81,2,121.51,243.02,0.0
2025-08-04,10,Tienda J,Vendedor 5,P014,Producto 14,5,67.73,338.65,0.0
2025-11-30,2,Tienda B,Vendedor 8,P248,Producto 248,1,76.7,76.7,7.67
2025-09-04,4,Tienda D,Vendedor 3,P274,Producto 274,5,109.77,548.85,54.89
2025-03-07,5,Tienda E,Vendedor 3,P232,Producto 232,2,20.54,41.08,0.0
2025-08-17,1,Tienda A,Vendedor 4,P124,Producto 124,1,54.0,54.0,8.1
2025-11-30,8,Tienda H,Vendedor 7,P291,Producto 291,2,26.73,53.46,5.35
2025-03-20,10,Tienda J,Vendedor 6,P291,Producto 291,1,26.73,26.73,2.67
2025-06-19,6,Tienda F,Vendedor 1,P307,Producto 307,4,87.62,350.48,52.57
2025-02-11,6,Tienda F,Vendedor 5,P127,Producto 127,1,74.56,74.56,3.73
2025-04-30,8,Tienda H,Vendedor 4,P400,Producto 400,3,71.9,215.7,10.79
2025-08-28,2,Tienda B,Vendedor 10,P299,Producto 299,1,152.52,152.52,22.88
2025-10-20,9,Tienda I,Vendedor 5,P391,Producto 391,1,79.72,79.72,7.97
2025-12-19,8,Tienda H,Vendedor 4,P340,Producto 340,4,24.41,97.64,0.0
2025-06-30,2,Tienda B,Vendedor 1,P048,Producto 48,4,180.38,721.52,108.23
2025-08-30,8,Tienda H,Vendedor 3,P404,Producto 404,4,153.55,614.2,0.0
2025-10-16,3,Tienda C,Vendedor 9,P294,Producto 294,3,24.37,73.11,3.66
2025-11-19,1,Tienda A,Vendedor 8,P101,Producto 101,4,21.48,85.92,0.0
2025-04-07,1,Tienda A,Vendedor 5,P128,Producto 128,1,112.08,112.08,0.0
2025-08-21,8,Tienda H,Vendedor 8,P324,Producto 324,1,32.76,32.76,3.28
2025-01-18,8,Tienda H,Vendedor 9,P305,Producto 305,4,63.33,253.32,25.33
2025-11-02,10,Tienda J,Vendedor 8,P023,Producto 23,2,44.09,88.18,13.23
2025-01-09,2,Tienda B,Vendedor 2,P213,Producto 213,2,26.72,53.44,5.34
2025-07-09,10,Tienda J,Vendedor 9,P047,Producto 47,2,126.9,253.8,25.38
2025-09-26,3,Tienda C,Vendedor 6,P009,Producto 9,2,58.0,116.0,17.4
2025-09-03,9,Tienda I,Vendedor 8,P350,Producto 350,5,157.46,787.3,118.09
2025-05-29,1,Tienda A,Vendedor 10,P399,Producto 399,4,143.84,575.36,86.3
2025-06-26,2,Tienda B,Vendedor 7,P468,Producto 468,1,172.49,172.49,25.87
2025-04-21,7,Tienda G,Vendedor 1,P148,Producto 148,4,28.81,115.24,0.0
2025-02-01,7,Tienda G,Vendedor 10,P133,Producto 133,1,140.22,140.22,14.02
2025-08-26,3,Tienda C,Vendedor 4,P122,Producto 122,2,180.36,360.72,36.07
2025-07-01,1,Tienda A,Vendedor 8,P477,Producto 477,2,120.26,240.52,24.05
2025-03-08,3,Tienda C,Vendedor 3,P012,Producto 12,1,161.92,161.92,24.29
2025-07-02,4,Tienda D,Vendedor 7,P398,Producto 398,5,89.34,446.7,0.0
2025-03-06,2,Tienda B,Vendedor 9,P448,Producto 448,1,75.23,75.23,7.52
2025-01-06,4,Tienda D,Vendedor 9,P275,Producto 275,2,144.78,289.56,28.96
2025-06-08,10,Tienda J,Vendedor 8,P253,Producto 253,4,42.55,170.2,8.51
2025-04-02,3,Tienda C,Vendedor 2,P402,Producto 402,2,75.11,150.22,7.51
2025-08-18,2,Tienda B,Vendedor 3,P390,Producto 390,1,94.14,94.14,0.0
2025-05-07,7,Tienda G,Vendedor 7,P365,Producto 365,4,110.16,440.64,66.1
2025-12-16,1,Tienda A,Vendedor 5,P396,Producto 396,3,189.42,568.26,85.24
2025-12-31,2,Tienda B,Vendedor 8,P234,Producto 234,1,170.98,170.98,17.1
2025-01-29,4,Tienda D,Vendedor 8,P069,Producto 69,5,31.56,157.8,23.67
2025-03-07,5,Tienda E,Vendedor 2,P475,Producto 475,4,57.64,230.56,23.06
2025-11-18,5,Tienda E,Vendedor 3,P228,Producto 228,1,64.84,64.84,9.73
2025-08-12,2,Tienda B,Vendedor 3,P098,Producto 98,4,78.47,313.88,31.39
2025-06-18,2,Tienda B,Vendedor 4,P071,Producto 71,5,149.03,745.15,74.52
2025-10-09,8,Tienda H,Vendedor 2,P035,Producto 35,2,115.1,230.2,34.53
2025-07-09,2,Tienda B,Vendedor 9,P084,Producto 84,1,147.55,147.55,0.0
2025-07-20,3,Tienda C,Vendedor 2,P279,Producto 279,2,54.33,108.66,0.0
2025-06-01,2,Tienda B,Vendedor 5,P421,Producto 421,3,62.77,188.31,0.0
2025-10-31,7,Tienda G,Vendedor 8,P187,Producto 187,3,192.67,578.01,86.7
2025-12-01,10,Tienda J,Vendedor 9,P387,Producto 387,4,48.7,194.8,0.0
2025-10-04,9,Tienda I,Vendedor 2,P340,Producto 340,5,24.41,122.05,0.0
2025-07-15,1,Tienda A,Vendedor 7,P156,Producto 156,4,156.34,625.36,0.0
2025-01-06,8,Tienda H,Vendedor 1,P417,Producto 417,3,182.39,547.17,54.72
2025-08-15,3,Tienda C,Vendedor 2,P150,Producto 150,2,111.87,223.74,0.0
2025-12-20,6,Tienda F,Vendedor 5,P019,Producto 19,5,96.35,481.75,72.26
2025-06-20,9,Tienda I,Vendedor 5,P223,Producto 223,5,52.16,260.8,26.08
2025-10-03,9,Tienda I,Vendedor 1,P443,Producto 443,2,129.2,258.4,38.76
2025-03-30,5,Tienda E,Vendedor 6,P175,Producto 175,5,106.4,532.0,79.8
2025-11-26,4,Tienda D,Vendedor 4,P156,Producto 156,4,156.34,625.36,93.8
2025-02-27,2,Tienda B,Vendedor 7,P263,Producto 263,3,153.9,461.7,69.25
2025-11-06,6,Tienda F,Vendedor 10,P477,Producto 477,3,120.26,360.78,0.0
2025-03-18,4,Tienda D,Vendedor 9,P210,Producto 210,4,49.44,197.76,9.89
2025-04-04,3,Tienda C,Vendedor 3,P252,Producto 252,1,156.84,156.84,15.68
2025-07-12,5,Tienda E,Vendedor 5,P166,Producto 166,5,189.9,949.5,142.42
2025-11-10,8,Tienda H,Vendedor 9,P406,Producto 406,4,28.49,113.96,0.0
2025-03-08,9,Tienda I,Vendedor 1,P267,Producto 267,1,35.89,35.89,0.0
2025-10-30,2,Tienda B,Vendedor 9,P351,Producto 351,2,135.06,270.12,40.52
2025-01-02,1,Tienda A,Vendedor 5,P478,Producto 478,3,69.8,209.4,10.47
2025-10-26,8,Tienda H,Vendedor 5,P092,Producto 92,2,74.32,148.64,7.43
2025-08-17,3,Tienda C,Vendedor 6,P017,Producto 17,4,76.14,304.56,30.46
2025-06-22,6,Tienda F,Vendedor 3,P068,Producto 68,4,196.38,785.52,39.28
2025-10-19,1,Tienda A,Vendedor 2,P106,Producto 106,4,158.64,634.56,95.18
2025-12-22,5,Tienda E,Vendedor 7,P201,Producto 201,1,151.47,151.47,0.0
2025-01-24,4,Tienda D,Vendedor 4,P482,Producto 482,1,125.96,125.96,18.89
2025-08-18,6,Tienda F,Vendedor 7,P294,Producto 294,5,24.37,121.85,0.0
2025-10-31,5,Tienda E,Vendedor 7,P266,Producto 266,3,99.25,297.75,0.0
2025-04-24,9,Tienda I,Vendedor 6,P173,Producto 173,4,50.32,201.28,30.19
2025-12-13,1,Tienda A,Vendedor 6,P314,Producto 314,4,72.75,291.0,0.0
2025-02-08,6,Tienda F,Vendedor 2,P334,Producto 334,1,148.27,148.27,14.83
2025-08-15,8,Tienda H,Vendedor 2,P157,Producto 157,3,145.7,437.1,43.71
2025-07-27,7,Tienda G,Vendedor 5,P410,Producto 410,1,147.42,147.42,0.0
2025-07-04,3,Tienda C,Vendedor 6,P004,Producto 4,2,79.31,158.62,23.79
2025-01-25,10,Tienda J,Vendedor 1,P285,Producto 285,5,72.22,361.1,36.11
2025-07-14,8,Tienda H,Vendedor 7,P421,Producto 421,5,62.77,313.85,15.69
2025-11-15,6,Tienda F,Vendedor 1,P023,Producto 23,5,44.09,220.45,33.07
2025-05-08,8,Tienda H,Vendedor 10,P130,Producto 130,3,92.89,278.67,13.93
2025-12-04,5,Tienda E,Vendedor 4,P017,Producto 17,1,76.14,76.14,11.42
2025-10-31,7,Tienda G,Vendedor 8,P139,Producto 139,3,30.19,90.57,9.06
2025-08-05,9,Tienda I,Vendedor 5,P297,Producto 297,5,75.37,376.85,18.84
2025-01-12,4,Tienda D,Vendedor 3,P331,Producto 331,3,113.64,340.92,51.14
2025-04-28,1,Tienda A,Vendedor 3,P081,Producto 81,1,121.51,121.51,18.23
2025-03-22,10,Tienda J,Vendedor 2,P105,Producto 105,5,110.04,550.2,82.53
2025-02-28,6,Tienda F,Vendedor 2,P365,Producto 365,2,110.16,220.32,22.03
2025-09-12,8,Tienda H,Vendedor 4,P258,Producto 258,2,71.61,143.22,21.48
2025-11-15,1,Tienda A,Vendedor 2,P009,Producto 9,4,58.0,232.0,11.6
2025-04-01,9,Tienda I,Vendedor 4,P167,Producto 167,3,72.46,217.38,10.87
2025-07-11,1,Tienda A,Vendedor 10,P435,Producto 435,5,162.06,810.3,81.03
2025-08-22,6,Tienda F,Vendedor 4,P197,Producto 197,3,185.5,556.5,55.65
2025-07-14,8,Tienda H,Vendedor 1,P446,Producto 446,4,72.33,289.32,43.4
2025-04-08,3,Tienda C,Vendedor 5,P161,Producto 161,3,24.86,74.58,3.73
2025-08-23,8,Tienda H,Vendedor 4,P407,Producto 407,2,44.23,88.46,8.85
2025-05-28,9,Tienda I,Vendedor 6,P111,Producto 111,3,189.49,568.47,85.27
2025-06-15,6,Tienda F,Vendedor 8,P498,Producto 498,4,75.59,302.36,30.24
2025-04-13,10,Tienda J,Vendedor 5,P171,Producto 171,3,130.72,392.16,58.82
2025-05-09,4,Tienda D,Vendedor 10,P433,Producto 433,1,36.66,36.66,5.5
2025-02-03,10,Tienda J,Vendedor 1,P076,Producto 76,5,144.36,721.8,36.09
2025-06-15,9,Tienda I,Vendedor 4,P318,Producto 318,3,85.18,255.54,0.0
2025-11-18,1,Tienda A,Vendedor 5,P317,Producto 317,2,55.51,111.02,5.55
2025-09-11,6,Tienda F,Vendedor 6,P198,Producto 198,1,187.35,187.35,28.1
2025-01-13,9,Tienda I,Vendedor 3,P358,Producto 358,1,46.51,46.51,6.98
2025-01-27,2,Tienda B,Vendedor 5,P499,Producto 499,3,57.53,172.59,25.89
2025-04-08,2,Tienda B,Vendedor 10,P106,Producto 106,1,158.64,158.64,23.8
2025-09-08,6,Tienda F,Vendedor 3,P367,Producto 367,1,171.33,171.33,17.13
2025-10-19,8,Tienda H,Vendedor 7,P482,Producto 482,1,125.96,125.96,6.3
2025-10-07,2,Tienda B,Vendedor 1,P307,Producto 307,2,87.62,175.24,8.76
2025-11-23,4,Tienda D,Vendedor 10,P030,Producto 30,2,75.73,151.46,22.72
2025-04-14,1,Tienda A,Vendedor 7,P067,Producto 67,2,83.63,167.26,0.0
2025-12-13,7,Tienda G,Vendedor 5,P490,Producto 490,5,97.03,485.15,48.52
2025-06-18,9,Tienda I,Vendedor 10,P039,Producto 39,1,65.05,65.05,6.5
2025-04-06,9,Tienda I,Vendedor 1,P070,Producto 70,1,56.69,56.69,5.67
2025-06-11,4,Tienda D,Vendedor 6,P499,Producto 499,1,57.53,57.53,8.63
2025-09-03,4,Tienda D,Vendedor 9,P322,Producto 322,3,99.5,298.5,14.93
2025-02-28,8,Tienda H,Vendedor 6,P296,Producto 296,5,102.76,513.8,51.38
2025-03-14,9,Tienda I,Vendedor 10,P207,Producto 207,4,108.69,434.76,65.21
2025-01-02,3,Tienda C,Vendedor 6,P398,Producto 398,2,89.34,178.68,8.93
2025-08-13,1,Tienda A,Vendedor 9,P134,Producto 134,2,122.48,244.96,24.5
2025-12-22,2,Tienda B,Vendedor 3,P372,Producto 372,1,197.99,197.99,29.7
2025-12-19,10,Tienda J,Vendedor 2,P469,Producto 469,1,183.15,183.15,18.32
2025-03-22,8,Tienda H,Vendedor 1,P159,Producto 159,2,184.69,369.38,18.47
2025-12-26,3,Tienda C,Vendedor 3,P313,Producto 313,5,155.21,776.05,77.61
2025-06-07,10,Tienda J,Vendedor 10,P002,Producto 2,4,51.0,204.0,30.6
2025-06-27,4,Tienda D,Vendedor 8,P096,Producto 96,4,193.3,773.2,0.0
2025-05-21,3,Tienda C,Vendedor 10,P492,Producto 492,4,144.94,579.76,57.98
2025-05-27,8,Tienda H,Vendedor 4,P479,Producto 479,5,50.55,252.75,0.0
2025-03-12,1,Tienda A,Vendedor 7,P256,Producto 256,2,56.97,113.94,0.0
2025-04-19,10,Tienda J,Vendedor 10,P390,Producto 390,2,94.14,188.28,28.24
2025-01-06,1,Tienda A,Vendedor 1,P442,Producto 442,2,180.7,361.4,18.07
2025-06-27,2,Tienda B,Vendedor 9,P127,Producto 127,1,74.56,74.56,3.73
2025-12-19,10,Tienda J,Vendedor 9,P242,Producto 242,1,31.96,31.96,3.2
2025-07-09,7,Tienda G,Vendedor 3,P145,Producto 145,1,181.98,181.98,18.2
2025-08-10,3,Tienda C,Vendedor 2,P320,Producto 320,4,159.47,637.88,95.68
2025-01-26,4,Tienda D,Vendedor 4,P125,Producto 125,5,151.77,758.85,75.89
2025-02-19,5,Tienda E,Vendedor 4,P391,Producto 391,2,79.72,159.44,23.92
2025-02-03,4,Tienda D,Vendedor 1,P253,Producto 253,3,42.55,127.65,6.38
2025-08-30,8,Tienda H,Vendedor 10,P169,Producto 169,4,26.81,107.24,5.36
2025-09-10,7,Tienda G,Vendedor 7,P453,Producto 453,4,126.53,506.12,0.0
2025-08-21,9,Tienda I,Vendedor 7,P275,Producto 275,5,144.78,723.9,0.0
2025-04-04,3,Tienda C,Vendedor 6,P044,Producto 44,2,177.09,354.18,0.0
2025-02-14,9,Tienda I,Vendedor 5,P351,Producto 351,2,135.06,270.12,40.52
2025-04-12,5,Tienda E,Vendedor 8,P289,Producto 289,5,94.29,471.45,47.15
2025-05-09,2,Tienda B,Vendedor 1,P035,Producto 35,2,115.1,230.2,11.51
2025-09-19,8,Tienda H,Vendedor 4,P012,Producto 12,1,161.92,161.92,24.29
2025-07-22,3,Tienda C,Vendedor 8,P110,Producto 110,3,137.09,411.27,0.0
2025-03-15,6,Tienda F,Vendedor 1,P022,Producto 22,3,125.82,377.46,18.87
2025-10-27,1,Tienda A,Vendedor 5,P359,Producto 359,1,99.16,99.16,9.92
2025-09-04,3,Tienda C,Vendedor 5,P384,Producto 384,2,128.44,256.88,12.84
2025-08-19,9,Tienda I,Vendedor 1,P045,Producto 45,3,30.28,90.84,4.54
2025-03-01,5,Tienda E,Vendedor 3,P103,Producto 103,4,187.61,750.44,0.0
2025-08-31,7,Tienda G,Vendedor 3,P214,Producto 214,4,190.73,762.92,114.44
2025-11-11,6,Tienda F,Vendedor 1,P331,Producto 331,3,113.64,340.92,34.09
2025-08-18,3,Tienda C,Vendedor 10,P036,Producto 36,3,164.02,492.06,0.0
2025-05-16,6,Tienda F,Vendedor 10,P469,Producto 469,2,183.15,366.3,0.0
2025-12-23,6,Tienda F,Vendedor 3,P010,Producto 10,4,128.38,513.52,77.03
2025-06-08,6,Tienda F,Vendedor 5,P351,Producto 351,5,135.06,675.3,33.77
2025-04-17,10,Tienda J,Vendedor 10,P291,Producto 291,1,26.73,26.73,0.0
2025-06-05,2,Tienda B,Vendedor 8,P328,Producto 328,2,147.82,295.64,44.35
2025-02-24,2,Tienda B,Vendedor 9,P165,Producto 165,5,133.78,668.9,0.0
2025-01-25,2,Tienda B,Vendedor 1,P043,Producto 43,2,77.01,154.02,0.0
2025-12-02,10,Tienda J,Vendedor 10,P269,Producto 269,2,70.16,140.32,14.03
2025-10-24,7,Tienda G,Vendedor 8,P436,Producto 436,3,180.78,542.34,27.12
2025-08-18,6,Tienda F,Vendedor 6,P476,Producto 476,2,40.0,80.0,8.0
2025-01-09,5,Tienda E,Vendedor 7,P120,Producto 120,1,176.17,176.17,17.62
2025-02-14,5,Tienda E,Vendedor 4,P395,Producto 395,4,55.52,222.08,22.21
2025-03-17,2,Tienda B,Vendedor 4,P159,Producto 159,5,184.69,923.45,92.35
2025-04-11,2,Tienda B,Vendedor 2,P349,Producto 349,2,97.2,194.4,29.16
2025-11-05,6,Tienda F,Vendedor 7,P310,Producto 310,5,194.09,970.45,0.0
2025-01-13,10,Tienda J,Vendedor 2,P366,Producto 366,2,180.09,360.18,18.01
2025-07-29,5,Tienda E,Vendedor 6,P180,Producto 180,5,22.71,113.55,0.0
2025-02-21,6,Tienda F,Vendedor 5,P238,Producto 238,5,46.23,231.15,23.12
2025-10-21,1,Tienda A,Vendedor 4,P448,Producto 448,1,75.23,75.23,3.76
2025-05-22,8,Tienda H,Vendedor 10,P223,Producto 223,1,52.16,52.16,2.61
2025-06-17,1,Tienda A,Vendedor 7,P322,Producto 322,5,99.5,497.5,24.88
2025-10-25,9,Tienda I,Vendedor 6,P088,Producto 88,2,191.58,383.16,19.16
2025-06-16,1,Tienda A,Vendedor 3,P167,Producto 167,2,72.46,144.92,7.25
2025-03-15,8,Tienda H,Vendedor 8,P165,Producto 165,5,133.78,668.9,0.0
2025-11-20,4,Tienda D,Vendedor 1,P373,Producto 373,2,168.28,336.56,33.66
2025-04-20,8,Tienda H,Vendedor 3,P001,Producto 1,1,138.25,138.25,13.83
2025-03-25,10,Tienda J,Vendedor 9,P150,Producto 150,1,111.87,111.87,0.0
2025-05-08,4,Tienda D,Vendedor 1,P312,Producto 312,2,64.28,128.56,0.0
2025-11-05,8,Tienda H,Vendedor 6,P158,Producto 158,1,184.23,184.23,27.63
2025-09-15,7,Tienda G,Vendedor 7,P497,Producto 497,2,154.58,309.16,0.0
2025-04-07,10,Tienda J,Vendedor 9,P321,Producto 321,5,112.18,560.9,28.05
2025-06-29,10,Tienda J,Vendedor 6,P274,Producto 274,2,109.77,219.54,10.98
2025-04-10,6,Tienda F,Vendedor 5,P026,Producto 26,1,129.95,129.95,12.99
2025-04-15,1,Tienda A,Vendedor 6,P369,Producto 369,1,77.14,77.14,3.86
2025-10-08,10,Tienda J,Vendedor 6,P218,Producto 218,1,160.6,160.6,0.0
2025-07-04,10,Tienda J,Vendedor 2,P207,Producto 207,5,108.69,543.45,0.0
2025-03-25,9,Tienda I,Vendedor 7,P353,Producto 353,4,106.8,427.2,0.0
2025-12-27,1,Tienda A,Vendedor 8,P033,Producto 33,2,52.08,104.16,15.62
2025-09-14,6,Tienda F,Vendedor 6,P398,Producto 398,2,89.34,178.68,26.8
2025-05-27,8,Tienda H,Vendedor 6,P303,Producto 303,2,77.75,155.5,0.0
2025-07-17,5,Tienda E,Vendedor 1,P354,Producto 354,2,66.41,132.82,0.0
2025-12-04,3,Tienda C,Vendedor 3,P209,Producto 209,1,142.46,142.46,21.37
2025-03-30,4,Tienda D,Vendedor 7,P013,Producto 13,5,120.79,603.95,30.2
2025-05-07,2,Tienda B,Vendedor 9,P186,Producto 186,5,195.26,976.3,97.63
2025-02-28,8,Tienda H,Vendedor 3,P037,Producto 37,1,35.85,35.85,5.38
2025-11-13,2,Tienda B,Vendedor 1,P170,Producto 170,4,189.21,756.84,75.68
2025-06-13,7,Tienda G,Vendedor 4,P233,Producto 233,3,61.82,185.46,9.27
2025-04-11,9,Tienda I,Vendedor 1,P274,Producto 274,5,109.77,548.85,82.33
2025-09-13,2,Tienda B,Vendedor 1,P147,Producto 147,3,51.79,155.37,7.77
2025-02-28,6,Tienda F,Vendedor 2,P106,Producto 106,4,158.64,634.56,31.73
2025-09-24,9,Tienda I,Vendedor 7,P102,Producto 102,3,24.84,74.52,0.0
2025-09-02,1,Tienda A,Vendedor 8,P304,Producto 304,4,34.09,136.36,0.0
2025-11-09,4,Tienda D,Vendedor 6,P399,Producto 399,1,143.84,143.84,14.38
2025-05-28,3,Tienda C,Vendedor 9,P307,Producto 307,5,87.62,438.1,21.91
2025-09-14,5,Tienda E,Vendedor 10,P263,Producto 263,4,153.9,615.6,30.78
2025-07-14,4,Tienda D,Vendedor 1,P072,Producto 72,3,105.75,317.25,15.86
2025-11-27,8,Tienda H,Vendedor 5,P427,Producto 427,4,37.43,149.72,14.97
2025-09-16,2,Tienda B,Vendedor 7,P205,Producto 205,1,62.96,62.96,9.44
2025-09-28,7,Tienda G,Vendedor 1,P456,Producto 456,2,78.75,157.5,23.62
2025-08-28,7,Tienda G,Vendedor 9,P159,Producto 159,1,184.69,184.69,27.7
2025-12-12,7,Tienda G,Vendedor 10,P480,Producto 480,3,122.81,368.43,36.84
2025-02-04,8,Tienda H,Vendedor 2,P467,Producto 467,1,134.42,134.42,13.44
2025-01-09,3,Tienda C,Vendedor 9,P190,Producto 190,2,52.11,104.22,0.0
2025-01-04,9,Tienda I,Vendedor 2,P310,Producto 310,5,194.09,970.45,0.0
2025-12-18,9,Tienda I,Vendedor 5,P136,Producto 136,4,178.51,714.04,35.7
2025-11-14,3,Tienda C,Vendedor 8,P168,Producto 168,5,152.49,762.45,38.12
2025-10-07,8,Tienda H,Vendedor 3,P145,Producto 145,1,181.98,181.98,18.2
2025-12-09,4,Tienda D,Vendedor 7,P206,Producto 206,1,39.34,39.34,1.97
2025-03-11,3,Tienda C,Vendedor 9,P416,Producto 416,3,26.1,78.3,11.74
2025-09-19,9,Tienda I,Vendedor 5,P001,Producto 1,4,138.25,553.0,27.65
2025-08-16,4,Tienda D,Vendedor 7,P178,Producto 178,5,120.14,600.7,30.04
2025-10-18,6,Tienda F,Vendedor 9,P014,Producto 14,5,67.73,338.65,50.8
2025-02-26,9,Tienda I,Vendedor 5,P276,Producto 276,1,78.99,78.99,7.9
2025-02-23,5,Tienda E,Vendedor 4,P179,Producto 179,4,25.84,103.36,15.5
2025-02-02,9,Tienda I,Vendedor 8,P212,Producto 212,4,65.72,262.88,13.14
2025-06-20,8,Tienda H,Vendedor 1,P387,Producto 387,3,48.7,146.1,7.3
2025-03-09,9,Tienda I,Vendedor 1,P316,Producto 316,4,121.79,487.16,24.36
2025-12-10,4,Tienda D,Vendedor 6,P145,Producto 145,4,181.98,727.92,36.4
2025-04-17,6,Tienda F,Vendedor 6,P062,Producto 62,3,103.96,311.88,0.0
2025-01-06,7,Tienda G,Vendedor 6,P257,Producto 257,1,151.48,151.48,15.15
2025-04-24,6,Tienda F,Vendedor 9,P295,Producto 295,2,192.75,385.5,57.82
2025-12-30,6,Tienda F,Vendedor 7,P402,Producto 402,1,75.11,75.11,3.76
2025-01-20,8,Tienda H,Vendedor 5,P337,Producto 337,3,170.01,510.03,51.0
2025-01-02,1,Tienda A,Vendedor 6,P387,Producto 387,1,48.7,48.7,2.44
2025-09-30,10,Tienda J,Vendedor 10,P036,Producto 36,4,164.02,656.08,0.0
2025-12-13,2,Tienda B,Vendedor 5,P323,Producto 323,3,38.63,115.89,11.59
2025-10-16,10,Tienda J,Vendedor 10,P150,Producto 150,1,111.87,111.87,11.19
2025-02-06,1,Tienda A,Vendedor 7,P394,Producto 394,4,184.26,737.04,73.7
2025-12-09,8,Tienda H,Vendedor 7,P052,Producto 52,5,192.32,961.6,96.16
2025-11-16,6,Tienda F,Vendedor 5,P152,Producto 152,5,60.36,301.8,15.09
2025-05-20,10,Tienda J,Vendedor 8,P235,Producto 235,2,192.98,385.96,38.6
2025-10-09,7,Tienda G,Vendedor 2,P174,Producto 174,1,114.62,114.62,11.46
2025-10-27,3,Tienda C,Vendedor 5,P481,Producto 481,2,198.43,396.86,59.53
2025-10-16,9,Tienda I,Vendedor 9,P064,Producto 64,2,77.44,154.88,7.74
2025-01-10,3,Tienda C,Vendedor 8,P045,Producto 45,4,30.28,121.12,6.06
2025-10-20,2,Tienda B,Vendedor 5,P121,Producto 121,4,75.6,302.4,45.36
2025-09-27,3,Tienda C,Vendedor 2,P116,Producto 116,1,98.32,98.32,14.75
2025-11-01,8,Tienda H,Vendedor 4,P155,Producto 155,4,161.48,645.92,0.0
2025-06-05,4,Tienda D,Vendedor 3,P135,Producto 135,5,156.33,781.65,78.17
2025-01-16,4,Tienda D,Vendedor 1,P493,Producto 493,1,196.19,196.19,29.43
2025-05-15,2,Tienda B,Vendedor 4,P496,Producto 496,3,138.08,414.24,0.0
2025-03-08,9,Tienda I,Vendedor 3,P255,Producto 255,1,142.78,142.78,14.28
2025-08-01,9,Tienda I,Vendedor 4,P169,Producto 169,5,26.81,134.05,13.41
2025-08-28,3,Tienda C,Vendedor 6,P083,Producto 83,1,93.28,93.28,4.66
2025-09-14,5,Tienda E,Vendedor 2,P072,Producto 72,4,105.75,423.0,42.3
2025-06-11,10,Tienda J,Vendedor 1,P366,Producto 366,5,180.09,900.45,0.0
2025-01-18,2,Tienda B,Vendedor 1,P180,Producto 180,5,22.71,113.55,5.68
2025-04-25,2,Tienda B,Vendedor 4,P072,Producto 72,1,105.75,105.75,15.86
2025-03-25,4,Tienda D,Vendedor 7,P342,Producto 342,5,51.02,255.1,12.76
2025-07-17,1,Tienda A,Vendedor 10,P490,Producto 490,4,97.03,388.12,58.22
2025-03-03,8,Tienda H,Vendedor 5,P006,Producto 6,3,30.11,90.33,13.55
2025-01-24,6,Tienda F,Vendedor 10,P010,Producto 10,4,128.38,513.52,0.0
2025-03-16,9,Tienda I,Vendedor 9,P057,Producto 57,2,74.76,149.52,22.43
2025-06-22,4,Tienda D,Vendedor 1,P288,Producto 288,2,170.01,340.02,17.0
2025-07-24,5,Tienda E,Vendedor 7,P451,Producto 451,3,60.8,182.4,0.0
2025-05-11,4,Tienda D,Vendedor 7,P176,Producto 176,4,84.04,336.16,50.42
2025-04-29,10,Tienda J,Vendedor 4,P397,Producto 397,1,60.83,60.83,3.04
2025-04-27,6,Tienda F,Vendedor 9,P064,Producto 64,5,77.44,387.2,38.72
2025-12-24,7,Tienda G,Vendedor 7,P400,Producto 400,5,71.9,359.5,0.0
2025-09-14,10,Tienda J,Vendedor 5,P054,Producto 54,5,31.47,157.35,23.6
2025-06-30,9,Tienda I,Vendedor 5,P386,Producto 386,5,142.82,714.1,35.71
2025-05-15,6,Tienda F,Vendedor 2,P477,Producto 477,3,120.26,360.78,0.0
2025-09-01,5,Tienda E,Vendedor 8,P307,Producto 307,5,87.62,438.1,65.72
2025-12-04,1,Tienda A,Vendedor 1,P227,Producto 227,1,153.99,153.99,0.0
2025-12-29,10,Tienda J,Vendedor 3,P319,Producto 319,4,154.36,617.44,92.62
2025-06-03,3,Tienda C,Vendedor 8,P258,Producto 258,3,71.61,214.83,10.74
2025-06-23,10,Tienda J,Vendedor 8,P055,Producto 55,3,186.48,559.44,0.0
2025-02-15,5,Tienda E,Vendedor 7,P016,Producto 16,5,67.47,337.35,16.87
2025-08-18,1,Tienda A,Vendedor 1,P472,Producto 472,2,80.15,160.3,8.02
2025-04-26,5,Tienda E,Vendedor 3,P455,Producto 455,2,111.45,222.9,33.44
2025-02-12,4,Tienda D,Vendedor 6,P075,Producto 75,3,97.64,292.92,14.65
